1343136773000;6445.54;
1343136774000;6445.85;
1343136775000;6445.96;
1343136776000;6445.96;
1343136777000;6445.73;
1343136778000;6445.63;
1343136779000;6445.59;
1343136780000;6444.67;
1343136781000;6444.35;
1343136782000;6444.24;
1343136783000;6444.23;
1343136784000;6444.15;
1343136785000;6443.95;
1343136786000;6443.76;
1343136787000;6443.62;
1343136788000;6443.66;
1343136789000;6443.63;
1343136790000;6443.63;
1343136791000;6443.79;
1343136792000;6443.79;
1343136793000;6443.77;
1343136794000;6443.7;
1343136795000;6443.62;
1343136796000;6443.83;
1343136797000;6443.52;
1343136798000;6443.78;
1343136799000;6443.78;
1343136800000;6444.2;
1343136801000;6444.35;
1343136802000;6444.36;
1343136803000;6444.38;
1343136804000;6444.38;
1343136805000;6444.38;
1343136806000;6445.37;
1343136807000;6445.36;
1343136808000;6445.43;
1343136809000;6445.4;
1343136810000;6445.52;
1343136811000;6445.52;
1343136812000;6445.72;
1343136813000;6446.03;
1343136814000;6445.98;
1343136815000;6445.98;
1343136816000;6445.93;
1343136817000;6445.93;
1343136818000;6445.99;
1343136819000;6446.81;
1343136820000;6446.89;
1343136821000;6446.89;
1343136822000;6446.89;
1343136823000;6447.25;
1343136824000;6447.25;
1343136825000;6447.44;
1343136826000;6447.35;
1343136827000;6447.1;
1343136828000;6447.1;
1343136829000;6447.1;
1343136830000;6447.05;
1343136831000;6446.9;
1343136832000;6446.77;
1343136833000;6446.94;
1343136834000;6446.88;
1343136835000;6446.82;
1343136836000;6446.84;
1343136837000;6446.57;
1343136838000;6446.92;
1343136839000;6446.75;
1343136840000;6445.88;
1343136841000;6445.9;
1343136842000;6445.91;
1343136843000;6445.92;
1343136844000;6445.97;
1343136845000;6445.95;
1343136846000;6446.01;
1343136847000;6446.04;
1343136848000;6446.04;
1343136849000;6446.09;
1343136850000;6446.09;
1343136851000;6446.09;
1343136852000;6446.09;
1343136853000;6446.09;
1343136854000;6446.09;
1343136855000;6446.48;
1343136856000;6446.48;
1343136857000;6446.47;
1343136858000;6446.5;
1343136859000;6446.5;
1343136860000;6446.5;
1343136861000;6446.11;
1343136862000;6446.08;
1343136863000;6446.12;
1343136864000;6446.11;
1343136865000;6445.99;
1343136866000;6445.99;
1343136867000;6445.99;
1343136868000;6446.15;
1343136869000;6446.21;
1343136870000;6446.21;
1343136871000;6446.28;
1343136872000;6446.24;
1343136873000;6445.62;
1343136874000;6445.6;
1343136875000;6445.3;
1343136876000;6445.27;
1343136877000;6445.33;
1343136878000;6445.33;
1343136879000;6445.24;
1343136880000;6444.96;
1343136881000;6445.24;
1343136882000;6445.3;
1343136883000;6445.14;
1343136884000;6445.06;
1343136885000;6445.06;
1343136886000;6445.16;
1343136887000;6444.83;
1343136888000;6445.0;
1343136889000;6444.89;
1343136890000;6443.79;
1343136891000;6443.74;
1343136892000;6443.74;
1343136893000;6443.85;
1343136894000;6443.83;
1343136895000;6443.94;
1343136896000;6442.98;
1343136897000;6442.93;
1343136898000;6443.13;
1343136899000;6442.97;
1343136900000;6442.88;
1343136901000;6442.63;
1343136902000;6441.95;
1343136903000;6441.6;
1343136904000;6441.55;
1343136905000;6440.85;
1343136906000;6440.87;
1343136907000;6440.87;
1343136908000;6440.5;
1343136909000;6440.56;
1343136910000;6440.54;
1343136911000;6440.51;
1343136912000;6440.45;
1343136913000;6440.37;
1343136914000;6440.23;
1343136915000;6440.08;
1343136916000;6440.08;
1343136917000;6439.97;
1343136918000;6439.86;
1343136919000;6439.86;
1343136920000;6439.86;
1343136921000;6439.74;
1343136922000;6439.43;
1343136923000;6439.37;
1343136924000;6439.37;
1343136925000;6439.14;
1343136926000;6439.85;
1343136927000;6439.88;
1343136928000;6439.94;
1343136929000;6439.94;
1343136930000;6438.95;
1343136931000;6438.98;
1343136932000;6438.98;
1343136933000;6439.09;
1343136934000;6439.28;
1343136935000;6439.3;
1343136936000;6439.06;
1343136937000;6439.01;
1343136938000;6439.06;
1343136939000;6439.27;
1343136940000;6439.22;
1343136941000;6439.22;
1343136942000;6439.22;
1343136943000;6439.22;
1343136944000;6439.22;
1343136945000;6439.12;
1343136946000;6439.12;
1343136947000;6439.12;
1343136948000;6439.55;
1343136949000;6439.4;
1343136950000;6439.51;
1343136951000;6439.61;
1343136952000;6439.67;
1343136953000;6439.46;
1343136954000;6439.27;
1343136955000;6438.58;
1343136956000;6438.58;
1343136957000;6438.58;
1343136958000;6438.58;
1343136959000;6438.53;
1343136960000;6438.6;
1343136961000;6438.59;
1343136962000;6438.61;
1343136963000;6438.56;
1343136964000;6438.57;
1343136965000;6438.51;
1343136966000;6438.63;
1343136967000;6438.63;
1343136968000;6438.63;
1343136969000;6438.57;
1343136970000;6438.63;
1343136971000;6438.51;
1343136972000;6438.22;
1343136973000;6438.22;
1343136974000;6438.22;
1343136975000;6438.17;
1343136976000;6438.33;
1343136977000;6438.33;
1343136978000;6438.63;
1343136979000;6438.63;
1343136980000;6438.57;
1343136981000;6438.63;
1343136982000;6438.63;
1343136983000;6438.5;
1343136984000;6438.5;
1343136985000;6438.55;
1343136986000;6438.6;
1343136987000;6438.7;
1343136988000;6438.96;
1343136989000;6439.03;
1343136990000;6439.03;
1343136991000;6439.06;
1343136992000;6439.08;
1343136993000;6439.08;
1343136994000;6439.01;
1343136995000;6439.02;
1343136996000;6439.14;
1343136997000;6439.23;
1343136998000;6439.44;
1343136999000;6439.5;
1343137000000;6439.54;
1343137001000;6439.5;
1343137002000;6439.53;
1343137003000;6439.48;
1343137004000;6439.18;
1343137005000;6439.18;
1343137006000;6439.49;
1343137007000;6439.7;
1343137008000;6439.7;
1343137009000;6439.62;
1343137010000;6439.62;
1343137011000;6439.62;
1343137012000;6439.62;
1343137013000;6439.77;
1343137014000;6439.77;
1343137015000;6439.86;
